DM_inlet,BaseDemand
DM-55-05-01-01F,110.89543545359247
DM-55-05-01-02F,1070.432313653346
DM-55-05-02-01F,162.28400012161597
DM-55-05-02-02F,24.745670827782206
DM-55-05-02-03F,23.371590113661167
DM-55-05-03-01F,130.43955526537212
DM-55-05-03-02F,438.5181980348646
DM-55-05-04-01F,106.2577153283841
DM-55-05-04-02F,11.921528891785051
DM-55-05-05-01F,30.70797555787776
DM-55-06-01-01F,0.16472872782832454
DM-55-06-01-02F,259.6300751062734
DM-55-06-02-01F,120.39973138484352
DM-55-06-02-02F,56.755049352199656
DM-55-06-03-01F,25.758643239124225
DM-55-06-03-02F,91.1501007395733
DM-55-06-03-03F,5.609979394474067
DM-55-06-03-04F,20.018586452306284
DM-55-06-04-01F,195.4975636224226
DM-55-06-04-02F,40.453949039100834
DM-55-06-05-01F,220.90800033266126
DM-55-06-05-02F,140.88358774116824
DM-55-06-05-05F,0.051294392116060385
DM-55-06-05-06F,0.35409531411987055
DM-55-06-05-07F,0.4402685939184024
DM-55-06-06-01F,45.35501155528314
DM-55-06-06-02F,61.336108753360215
DM-55-06-06-04F,516.3293546418438
DM-55-06-06-05F,90.88523854970822
DM-55-06-07-01F,768.2867013066231
DM-55-06-07-09F,37.65180970766129
DM-55-06-07-10F,45.38700156810035
DM-55-07-01-01F,226.23707344189526
DM-55-07-02-01F,223.13788933755757
DM-55-07-02-02F,211.54468172666387
DM-55-07-03-01F,327.15757186064735
DM-55-07-04-01F,126.88919253494787
DM-55-07-04-02F,95.01345676428109
DM-55-07-05-01F,151.52733145704394
DM-55-07-05-02F,16.76529863094007
DM-55-07-06-02F,83.6977314180107
DM-55-07-06-03F,137.06288402152714
DM-55-07-06-04F,36.80967982624777
DM-55-07-06-05F,0.11890281511866013
DM-55-07-06-06F,0.12465622118995101
DM-55-07-07-01F,125.39398772194652
DM-55-07-07-02F,363.02163755629044
DM-55-08-01-01F,175.733929856755
DM-55-08-01-02F,292.4322048638182
DM-55-08-02-01F,0.240912256054131
DM-55-08-02-02F,215.88251709053978
DM-55-08-03-01F,262.0034472526488
DM-55-09-01-01F,20.360513219020373
DM-55-09-01-02F,10.610311950494436
DM-55-09-02-01F,237.8290187269421
DM-55-09-02-02F,35.266972577202885
DM-55-09-03-01F,190.37603790418996
DM-55-09-04-02F,138.8503271488719
DM-56-01-01-01F,413.8547842527358
DM-56-01-02-01F,0.008956559312103665
DM-56-01-03-01F,177.66105654320856
DM-56-01-03-02F,187.85264194700633
DM-56-01-04-01F,181.37817986107174
DM-56-01-05-01F,371.8332929315208
DM-56-02-01-01F,309.92485164190606
DM-56-02-02-01F,20.044229378044296
DM-56-02-02-02F,128.40811622931093
DM-56-02-03-01F,139.9961175860749
DM-56-02-04-01F,548.8679178240745
DM-56-02-05-01F,124.25367484173755
DM-56-02-05-02F,47.29944315836519
DM-56-02-06-01F,135.32676073689515
DM-56-02-07-01F,125.28360661102413
DM-56-02-08-01F,222.22364860573876
DM-56-02-09-01F,67.69318249543765
DM-56-02-10-01F,58.37650243366752
DM-56-03-01-01F,321.74513975481926
DM-56-03-02-01F,217.967744057947
DM-56-03-03-01F,235.85433810371043
DM-56-03-04-01F,182.69345742875396
DM-56-03-05-01F,0.17812830666421384
DM-56-03-06-01F,19.853798191765296
DM-56-03-06-02F,327.5275656776516
DM-56-04-01-01F,388.98569904615437
DM-56-04-02-01F,351.36315769560133
DM-56-04-03-01F,293.5638100831889
DM-56-04-04-01F,165.90817931365692
DM-56-04-05-01F,195.20984774337526
DM-56-05-01-01F,163.65487869217887
DM-56-05-01-02F,94.32863661778559
DM-56-05-02-01F,158.32313420213146
DM-56-05-03-01F,185.2486702583714
DM-56-05-04-01F,154.63004603675387
DM-56-05-05-01F,373.5518841808455
DM-56-05-06-01F,104.86208071150402
DM-56-06-01-01F,258.5272993245311
DM-56-06-02-01F,141.20568154834936
DM-56-06-03-01F,239.13163330657096
DM-56-06-03-02F,182.0044105164386
DM-56-06-04-01F,297.50342827368235
DM-56-06-05-01F,109.7419960063048
DM-56-06-06-01F,220.02146796853518
DM-56-07-01-01F,419.80808327055644
DM-56-07-02-01F,495.4094060651501
DM-56-07-03-01F,259.76854190653023
DM-56-07-04-01F,393.57798371016935
DM-56-07-05-01F,28.214814288372335
DM-56-07-05-02F,226.4426697256637
