,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DM-12-04-07-02P,2.941551773898145,3.210794444444444,3.67058,3.858521666666667,4.109881666666666,5.179098333333333,5.887405555555556,5.983081666666666,5.914419444444445,5.671750079365081,5.592981111111111,5.55727388888889,5.151567222222223,5.139778888888889,5.271257777777778,5.324306666666667,5.313445000000001,5.566907222222223,5.895446111111112,5.917054444444443,5.064232222222221,4.424862222222222,3.7220549999999992,3.56539
DM-12-04-08-01P,3.542833639075978,3.822743928571428,4.127578611111111,4.313343968253967,4.5322264682539695,5.570982777777778,6.3241692857142855,6.379628333333335,6.298936111111112,6.0226894444444445,5.966642222222223,5.961127222222221,5.614291666666666,5.628564444444446,5.766605555555556,5.819938333333334,5.791300555555555,6.052005158730156,6.468141666666667,6.533316666666667,5.649123888888891,5.063180555555555,4.339321666666667,4.191723611111111
DM-12-04-09-01P,3.324992712395132,3.640845,3.9452823015873024,4.112334444444444,4.355394563492063,5.481502222222222,6.245699444444443,6.359182777777779,6.258181111111111,5.907015555555557,5.80927,5.775713333333334,5.432121111111112,5.456278888888889,5.584762222222221,5.631820555555555,5.594485555555554,5.836163492063494,6.23516888888889,6.284922777777778,5.427877222222223,4.856026111111111,4.132840555555556,4.005462222222222
DM-12-05-01-01P,1.3037512672811058,1.6186136904761907,1.954352142857143,2.104595238095237,2.3617166666666667,3.4958805555555568,4.4520817857142845,4.28589111111111,4.123732777777778,3.570962777777777,3.5705579365079365,3.594017777777778,3.455935198412698,3.5922483333333326,3.7891472222222222,3.841613888888889,3.779022182539683,3.960608333333332,4.597840753968255,4.6870827777777775,3.0143522222222217,2.755908333333333,1.976443333333333,1.9320766666666664
DM-12-05-02-01P,2.4712679679191782,2.7587196031746037,3.075924404761905,3.2520544444444446,3.6882222619047615,5.25168111111111,6.12808130952381,6.704046111111111,6.630265555555556,6.41189388888889,6.315650555555554,6.2597716666666665,5.3204312301587295,5.281530555555556,5.396807222222222,5.461841111111112,5.478447380952381,5.77049511904762,6.107504444444445,6.177541626984128,5.691841111111114,4.484738452380953,3.931812658730159,3.4502411111111115
DM-12-05-03-01P,1.801158831088267,2.1203976831501827,2.429928492063492,2.5832979761904764,2.833361111111111,3.9719142460317456,4.845974999999999,4.607777222222222,4.4170283333333344,3.835917777777777,3.855681349206349,3.914725,3.831358015873016,4.001384999999999,4.215371666666666,4.275856666666667,4.210300555555555,4.359980873015873,5.001515357142859,5.05362880952381,3.301236666666666,3.097903333333334,2.3931500793650797,2.4172394444444447
DM-12-05-04-01P,2.105022554058845,2.4003107142857147,2.690546587301588,2.835854246031745,3.086057579365081,4.34538630952381,5.383013452380952,5.2941972222222216,5.154950476190476,4.539640277777778,4.496533373015873,4.539393888888889,4.404613055555556,4.530975,4.633577222222223,4.5691805555555565,4.52129,4.706744444444444,5.377580753968254,5.399828194444442,3.6677618650793664,3.4348650000000007,2.694361111111112,2.6667253174603176
DM-12-05-05-01P,1.8348939161644808,2.029555714285714,2.198807777777778,2.3188596031746034,2.5938488888888886,3.644202777777778,4.251993333333334,4.713196666666665,4.719059999999999,4.58461388888889,4.470865555555554,4.37894111111111,3.780928194444445,3.672510555555555,3.757483650793652,4.028614484126986,4.028082936507937,4.223801865079366,4.449384484126984,4.4780790873015865,4.160929801587302,3.280899722222222,2.883518730158731,2.517239503968254
DM-12-05-05-02P,2.3448015242821696,2.6606311111111114,2.968657777777777,3.122345353535353,3.371847777777779,4.561011666666667,5.4931011111111125,5.358854523809523,5.20809,4.610992222222222,4.632353232323231,4.688602222222223,4.534746666666666,4.657362777777778,4.850674523809523,4.8932272222222215,4.84111777777778,5.003252222222222,5.634035,5.671638333333333,3.985047777777779,3.722882222222222,3.003480416666666,2.990975555555555
DM-12-05-06-02P,2.5958327070778675,2.911308452380952,3.216792704517704,3.367936507936508,3.621312619047621,4.798007936507938,5.767185238095238,5.707421111111112,5.574838095238096,5.024159444444446,5.020051111111111,5.045976111111112,4.866592777777779,4.965933412698414,5.139137777777777,5.183948849206349,5.129119087301588,5.336056111111112,5.927321111111112,5.969028293650792,4.343409444444445,4.065966666666666,3.2857676190476197,3.2574980158730167
DM-12-05-07-01P,2.3943363818976726,2.7249219841269845,3.0336330952380965,3.1898628968253964,3.409390277777777,4.383135317460318,5.0178666666666665,4.714661666666666,4.538529111721612,4.1120417521367525,4.177395,4.290176666666667,4.179188333333334,4.31568611111111,4.520503888888888,4.575116666666667,4.490509563492064,4.606824444444444,5.081711666666666,5.127790753968254,3.732444444444444,3.511892222222222,2.896215912698412,2.9356672222222224
DM-12-05-08-01P,2.18805696561503,2.4827005555555552,2.7965677777777773,2.9779103174603168,3.434062976190476,5.063074484126983,5.965588956043956,6.619343015873016,6.583110238095239,6.394527222222222,6.282335000000001,6.196287222222224,5.215003232323231,5.163601666666667,5.265417222222222,5.307941388888889,5.340839141414141,5.658891111111112,5.993016666666667,6.033618888888888,5.526706666666667,4.282036666666667,3.7013483333333337,3.190921269841269
DM-12-05-08-02P,2.0456233856197565,2.3403595634920635,2.645081984126984,2.8256273015873017,3.2798766666666666,4.859055,5.717259444444443,6.303195555555555,6.259924305555557,6.063307777777776,5.9575988888888896,5.849637222222222,4.933850555555556,4.8828033333333325,5.000229999999999,5.041925555555555,5.075252222222222,5.391628333333333,5.710217222222222,5.737446111111113,5.2465722222222215,4.070485,3.4996088888888885,2.9993327777777776
DM-12-05-09-01P,2.4788792730119344,2.666640555555555,2.9792382142857137,3.158401666666667,3.355626111111111,4.156749920634921,5.1657150000000005,4.990868888888889,4.834849444444446,4.415305873015872,4.3426398809523805,4.434821284271283,4.295575436507936,4.3700311507936505,4.556267341269843,4.617665833333334,4.57816626984127,4.724137182539682,5.205656071428573,5.331015238095238,4.101013650793651,3.701886666666666,3.053529087301588,2.943654642857143
DM-12-05-09-02P,2.6591469366654854,2.9622107936507933,3.268184761904762,3.4213920238095232,3.612772222222222,4.4969205555555565,5.133611666666668,4.829369444444445,4.6256490079365085,4.198361666666666,4.226541111111112,4.357535,4.234393333333334,4.348136666666666,4.574235,4.596645598290599,4.57983884920635,4.705353888888888,5.17872388888889,5.239679206349207,3.937174444444444,3.690785,3.099413849206349,3.151237738095238
DM-12-05-10-01P,2.363055789909016,2.6444514285714287,2.9489018253968244,3.1039104365079373,3.358383968253968,4.470080753968252,5.44859273809524,5.276332023809524,5.1191795238095255,4.549895198412698,4.5396800396825405,4.558250317460316,4.438482222222222,4.5853704365079375,4.782753888888889,4.838694444444445,4.777847341269842,4.952675555555556,5.590545555555556,5.683136666666667,4.001434444444445,3.7443388888888895,3.0077922222222213,2.983084444444445
DM-12-06-01-01P,2.361561929871205,2.6714212698412707,2.976445555555556,3.127775555555556,3.394037222222223,4.64699388888889,5.692776666666665,5.567062222222222,5.4007050396825385,4.759573888888889,4.760486428571428,4.785515833333333,4.6443843650793655,4.777886746031746,4.96729373015873,5.014116865079364,4.961966428571428,5.14356,5.850913690476189,5.913018888888888,4.063251111111112,3.830595555555556,3.0552877777777776,3.041907658730159
DM-12-06-01-02P,1.6377458673047385,1.9172577777777773,2.207326031746032,2.3470688064713063,2.59277007936508,3.7547347222222234,4.800932222222223,4.719833629426129,4.596878253968255,4.006517222222223,3.989294484126984,3.9644248412698415,3.81661496031746,3.933221746031746,4.103183214285715,4.140100198412699,4.099039206349207,4.28753373015873,4.97258,5.053881111111111,3.3292961111111112,3.07111611111111,2.314064365079366,2.2807949999999995
DM-12-06-02-01P,2.2551538062743703,2.5614047222222225,2.86251876984127,3.009023690476191,3.2536988095238097,4.401425873015873,5.379947261904762,5.259258373015873,5.125553333333333,4.538411111111111,4.5505450000000005,4.604651666666666,4.458493333333334,4.5773769047619055,4.763741111111112,4.813402222222221,4.761466666666666,4.909622023809524,5.544308928571427,5.59405,3.904967222222221,3.6477977777777775,2.9152747222222217,2.9034522222222217
DM-12-06-02-02P,2.577893031430935,2.9157322222222226,3.222442222222221,3.387103333333334,3.6145066666666654,4.701244444444444,5.383686666666666,5.226966111111111,5.071642301587302,4.605083333333334,4.628381313131313,4.691974949494949,4.539770858585858,4.657276666666666,4.750086111111113,4.728052171717172,4.675719444444443,4.833203888888888,5.318965555555554,5.325714444444444,3.987637222222222,3.7066477777777767,3.0805666666666665,3.0846316666666658
DM-12-06-03-01P,2.6161282169443454,2.935453888888889,3.2506036904761904,3.4031536507936497,3.641749603174604,4.686632274114775,5.366208571428572,5.128732658730159,4.975534246031747,4.525207301587303,4.578960555555557,4.695801587301588,4.57877277777778,4.701405555555555,4.888325555555557,4.93579142857143,4.867281666666667,4.990658888888889,5.477413333333334,5.523789999999999,4.073121111111111,3.838178333333333,3.198872777777777,3.2109927777777774
DM-12-06-03-02P,2.5180695616211746,2.8347325,3.137183253968254,3.291656587301587,3.522644404761904,4.553079444444445,5.319116230158731,5.148980793650795,4.999379444444445,4.5202341666666666,4.537893611111112,4.609316111111111,4.465749444444444,4.575218888888887,4.755119444444444,4.799811111111112,4.740221111111112,4.893670555555556,5.400194761904761,5.450135,4.020725476190477,3.7701457539682535,3.101921111111112,3.1082706349206357
DM-12-06-04-01P,2.953117393359329,3.225167023809524,3.530330634920636,3.691522499999999,3.9164373015873006,4.933980992063492,5.888581221001222,5.856743095238096,5.735178333333334,5.239063181818182,5.1960227777777765,5.234480793650793,5.054759444444445,5.137525555555556,5.303809444444444,5.35737378968254,5.308385,5.493195555555555,6.017065085470084,6.094605,4.697961666666667,4.353488412698412,3.622056666666666,3.548853650793652
DM-12-06-05-01P,3.877215247252748,4.1826589682539685,4.493022222222223,4.661226111111111,4.896621666666666,5.981134444444447,6.787437575757576,6.773005158730159,6.641215,6.252214761904762,6.193806904761904,6.186569642857143,5.944625476190476,6.020862777777779,6.175798095238093,6.219438888888889,6.171350277777777,6.424811313131312,6.89312273809524,6.940912896825397,5.859170158730158,5.370377500000001,4.622900912698413,4.505379206349208
DM-12-06-06-01P,2.859270351825593,3.159047857142857,3.4568696428571424,3.6003549603174605,3.7720600000000006,4.671795873015872,5.265069444444444,5.156387777777777,5.047152222222222,4.692385000000001,4.704377142857142,4.724064444444447,4.603464444444445,4.755306111111111,4.932998888888888,4.919194444444445,4.73007,4.951047103174602,5.492358333333334,5.6389716666666665,4.450580674603174,4.144708888888889,3.444738333333334,3.399298888888888
DM-12-06-07-01P,3.598778212513293,3.3979066666666644,3.368008333333334,3.3978383333333326,3.4574566666666677,3.649287222222223,4.173804682539684,4.442905000000002,4.617814074074073,4.676617777777778,4.6192711111111135,4.614496367521368,4.54064222222222,4.523264166666668,4.5718338888888885,4.650344722222224,4.582909444444443,4.5815775,4.761944722222223,4.961467500000001,4.862095277777774,4.544674166666665,4.189115,3.846605833333333
DM-12-06-07-02P,4.12828629032258,4.523364999999999,4.881867500000002,5.042665,5.171292499999997,5.617547499999998,5.820197499999998,5.865194999999999,5.991522499999999,6.155477499999998,5.553909999999998,4.907484999999999,4.7146,4.783855,5.013025000000001,4.9771375,5.374770000000001,6.483532500000001,6.672412500000003,6.620985000000004,6.380032500000003,6.348639999999997,5.462842500000002,4.848487499999999
DM-12-06-08-01P,2.185323230532908,2.4381137484737483,2.736553968253969,2.882984444444445,3.0551984126984117,3.954176944444444,4.770594444444445,4.628961666666666,4.493304999999999,4.094321944444444,4.089190555555556,4.120945555555555,4.005139494949495,4.154655317460317,4.3480854761904775,4.354056111111111,4.14880611111111,4.367464444444445,4.9842733333333324,5.161488333333335,3.81878876984127,3.52613611111111,2.8008557142857144,2.719168174603175
DM-12-06-09-01P,2.6182505553586197,2.8991813888888878,3.193551031746032,3.338710753968253,3.569478333333332,4.667676111111112,5.670055,5.537162222222222,5.399923888888889,4.872621666666666,4.850291666666666,4.837094316239316,4.702962407407407,4.838672222222221,5.031559999999999,5.068197658730158,4.99757,5.217535555555557,5.869065000000001,5.97855,4.32422388888889,4.049865,3.272683333333333,3.2297961111111118
DM-12-06-10-01P,2.2496811104218364,2.4482217063492064,2.6729393650793654,2.784490396825397,2.9045903571428573,3.592099126984127,4.110945119047619,4.048655595238096,3.98453,3.6878472222222234,3.681631666666666,3.686266111111112,3.5788527777777768,3.788790000000001,3.973280555555555,3.964367460317461,3.796999444444445,3.990654444444445,4.466831111111111,4.598460555555556,3.597245,3.3463994444444443,2.774983888888889,2.7164950000000005
DM-12-07-01-01P,0.8138904023395961,1.0838450396825396,1.397976666666667,1.5414296428571428,1.740373888888889,2.676665555555556,3.446072222222221,3.1599677777777773,2.977006666666666,2.5010777777777777,2.560804444444444,2.638202777777778,2.575212777777778,2.719376111111112,2.926596666666667,2.9855411111111114,2.879515912698412,3.004963888888889,3.5790972222222224,3.6563827777777766,2.0936611111111114,1.9349616666666667,1.310125555555555,1.3407909126984128
DM-12-07-02-03P,2.805195505435425,3.0585213095238104,3.290538174603175,3.397356111111112,3.5908800396825398,4.512542222222223,5.288743055555555,5.219484682539684,5.129374444444445,4.681584444444445,4.675320555555556,4.669204141414141,4.56353388888889,4.644005416666666,4.820984444444446,4.849356666666668,4.800107261904762,4.93794277777778,5.509633571428572,5.572384444444444,4.147717936507937,3.9533255555555553,3.304720079365079,3.2716082539682536
DM-12-07-03-01P,2.33113252097365,2.62563,2.932075396825397,3.0855344444444444,3.3426177777777792,4.483828571428571,5.465757777777777,5.320062380952381,5.177532777777778,4.597536111111113,4.594661111111111,4.607277777777779,4.480261428571428,4.6291166666666665,4.826135555555554,4.879472222222221,4.812891111111112,4.9904188888888905,5.648203333333332,5.7339272222222215,4.000534999999999,3.751432658730159,2.9938844444444443,2.9748277777777767
DM-12-07-03-02P,1.928451931939029,2.23107373015873,2.538285476190476,2.6949793650793645,2.946790198412698,3.97655503968254,4.880138492063492,4.705153333333332,4.585825555555556,4.019342777777778,4.028076111111111,4.059410000000001,3.9577648412698414,4.1128005555555545,4.312395,4.379514523809523,4.311013928571429,4.457257222222222,5.066942222222223,5.136698333333333,3.425573888888889,3.2326794841269844,2.5345166666666663,2.541042896825397
DM-12-07-03-03P,2.057518536570956,2.1366610714285708,2.2046865873015875,2.237684563492064,2.29702626984127,2.5774555952380944,2.815485,2.794909444444444,2.7623066666666665,2.6225533333333337,2.6212761111111105,2.617253333333333,2.584962777777777,2.6153616666666664,2.6309383333333334,2.5970033333333333,2.585733888888889,2.6333827777777783,2.7944499999999994,2.808783333333333,2.391488888888889,2.3347338888888887,2.149145,2.1429199999999997
DM-12-07-04-01P,1.959920913092284,2.249771309523809,2.539601626984127,2.6851249206349213,2.922395634920634,4.052719999999999,5.008359444444444,4.877148888888889,4.7153044444444445,4.14043,4.106968888888888,4.095052777777777,3.979111111111111,4.135656785714287,4.314168412698413,4.383461904761905,4.336471706349206,4.530330793650794,5.172864206349206,5.26819630952381,3.602078333333334,3.361884484126984,2.6131153174603177,2.5854222222222227
DM-12-07-04-02P,1.9958323082831144,2.276141031746032,2.562421230158729,2.709487777777778,2.946612182539683,3.985635992063493,4.855891666666665,4.680245753968253,4.490848650793652,3.890111111111111,3.7672277777777774,3.826925595238096,3.668257182539684,3.800981111111112,3.96734875,4.039010952380952,3.968931666666668,4.189668333333333,4.7686118253968255,4.89157,3.3703894444444438,3.2579650000000004,2.5956233333333336,2.573267777777778
DM-12-07-05-01P,2.263010752688172,2.569555555555555,2.768777777777778,2.940611111111111,3.401944444444444,4.989944444444445,4.793388888888887,4.663722222222223,4.283222222222222,4.095888888888889,4.129611111111112,4.008555555555556,4.080277777777777,4.259944444444445,4.376229166666667,4.303462962962963,4.395111111111111,4.878555555555555,5.162777777777778,4.074111111111112,3.4783333333333326,2.902499999999999,2.5901111111111117,2.308444444444444
DM-12-07-06-01P,2.37025908218126,2.6279518467643466,2.906733055555555,3.041792777777778,3.2520077777777776,4.264258333333335,5.121289444444444,4.943849999999999,4.817119444444445,4.347580555555556,4.315463333333335,4.278277222222221,4.1755,4.323270555555555,4.548801111111112,4.565673650793653,4.514231111111112,4.740104404761905,5.323391587301587,5.437104523809524,3.916655515873016,3.652194126984128,2.9339212698412704,2.872076666666666
DM-12-07-07-01P,3.05223728435543,3.296944087301587,3.5583369047619047,3.675515,3.881275952380952,4.822814246031745,5.633538571428573,5.510573849206351,5.404403333333335,5.0034994444444445,4.944713452380952,4.820047777777778,4.65244611111111,4.795569563492064,4.974567777777779,5.015897777777778,5.008351706349207,5.318535555555555,5.854679444444445,6.033784999999999,4.740787222222222,4.3827083333333325,3.562159861111112,3.4338240873015877
DM-12-07-08-01P,1.3242874261491198,1.617279206349206,1.9184156349206352,2.064720555555556,2.3044211111111106,3.416427222222222,4.288086626984127,4.050341349206349,3.84884011904762,3.312073531746031,3.3241292063492063,3.369145714285714,3.263243095238096,3.423247420634921,3.62931242063492,3.685926785714285,3.618901388888888,3.8017321031746034,4.446576626984128,4.543884841269841,2.86607246031746,2.64582130952381,1.9251153174603173,1.9207776587301584
DM-12-07-09-01P,3.97261313659459,4.24147603174603,4.441483690476191,4.493366706349205,4.816299444444443,5.716152182539683,5.927257063492063,5.943629444444444,5.960683055555553,5.906712222222222,5.920013888888888,5.418169404761907,5.055036111111112,5.2080761111111125,5.396085555555558,5.435359444444444,5.61393742063492,6.201599722222221,6.447354444444442,6.600580000000002,5.954199743589742,5.359857777777777,4.1553657692307695,3.941871282051284
DM-12-07-10-01P,1.8692568120051996,2.146550317460317,2.410615873015872,2.525069801587301,2.6718635317460326,3.51593,4.048915833333334,3.9760038888888887,3.9203933730158727,3.5903725000000013,3.616472698412698,3.643711666666667,3.55810553030303,3.8196365873015874,3.944605595238096,3.7728752777777785,3.5608880555555547,3.783608134920635,4.32765007936508,4.461023611111112,3.2758184523809524,3.0514866269841274,2.386205634920635,2.3652523809523816
DM-13-01-01-01P,2.01958064516129,2.203511111111111,2.3509444444444445,2.4273166666666666,2.5340388888888885,3.1463944444444447,3.756977777777777,4.090483333333334,4.020716666666666,3.949705555555555,3.792483333333334,3.361816666666667,3.1372000000000004,3.18051111111111,3.2388611111111114,3.257172222222223,3.353944444444444,3.619455555555556,3.785083333333333,3.825683333333333,3.772149999999999,3.558805555555556,2.9571277777777776,2.3674666666666666
DM-13-01-01-02P,2.954876344086021,3.2492722222222223,3.4862888888888883,3.609105555555556,3.7515055555555543,4.462544444444443,4.934388888888889,5.07636111111111,4.939577777777776,4.895827777777778,4.713038888888889,4.240155555555556,4.122616666666666,4.222894444444445,4.3484388888888885,4.396116666666666,4.544316666666668,4.76933888888889,4.930999999999998,4.932716666666666,4.826405555555556,4.635422222222222,3.982722222222223,3.3909333333333334
DM-13-01-02-01P,0.0049677419354838,0.0053222222222222,0.0067222222222222,0.007361111111111,0.0077388888888888,0.0092666666666666,0.0096499999999999,0.0110277777777777,0.0126999999999999,0.0151555555555555,0.0327388888888888,0.0419999999999999,0.0712333333333332,0.088361111111111,0.0861722222222221,0.077411111111111,0.0629555555555555,0.047411111111111,0.0352777777777777,0.0247499999999999,0.0178333333333333,0.013861111111111,0.0107222222222221,0.0072333333333333
DM-13-01-03-01P,0.0114999999999999,0.0112444444444444,0.0101444444444444,0.0086555555555555,0.0068888888888888,0.0054555555555555,0.0042444444444444,0.0051555555555555,0.0136888888888888,0.0408166666666666,0.0699166666666665,0.092461111111111,0.1123666666666666,0.1256999999999999,0.1276277777777777,0.1138444444444443,0.0877555555555555,0.0588166666666666,0.0405499999999999,0.0316666666666666,0.0253388888888888,0.0211277777777777,0.016061111111111,0.0129777777777777
DM-13-01-03-02P,1.616413978494624,1.8124555555555557,1.9803888888888888,2.068705555555556,2.1540166666666667,2.517555555555556,2.611811111111112,2.5379499999999995,2.4302,2.403853624338624,2.33087,2.133110555555556,2.1533086111111115,2.23953,2.3283686507936503,2.3671833333333336,2.436216666666667,2.480661111111111,2.5452555555555554,2.5502222222222226,2.479944444444445,2.4134444444444445,2.1224333333333334,1.8848388888888892
DM-13-01-03-03P,1.844043010752688,2.1932166666666664,2.473433333333333,2.621494444444444,2.669494444444444,2.955544444444444,2.7182500000000007,2.3669722222222225,2.1326111111111112,2.149888888888889,2.254211111111112,2.1168500000000003,2.0984833333333333,2.249883333333333,2.4165444444444444,2.460638888888889,2.531916666666667,2.538766666666667,2.5268111111111105,2.45895,2.2992166666666662,2.3382888888888886,2.1457222222222225,1.9778055555555552
DM-13-01-03-04P,2.153381720430108,2.480388888888889,2.752188888888889,2.8957944444444457,2.957772222222222,3.323261111111111,3.212522222222221,2.9527166666666664,2.755133333333334,2.774161111111112,2.831655555555556,2.644883333333333,2.6182000000000003,2.747183333333333,2.8846333333333334,2.9168277777777774,2.986494444444445,3.031488888888888,3.0383722222222223,2.991666666666668,2.8773944444444437,2.870272222222221,2.602022222222222,2.345938888888889
DM-13-01-04-02P,0.0416505376344085,0.0379999999999999,0.0372444444444444,0.0347388888888888,0.0321944444444444,0.0305444444444444,0.0317999999999999,0.0320388888888888,0.0313722222222222,0.0315888888888888,0.0340277777777777,0.0377444444444444,0.0447722222222221,0.0519388888888888,0.0563277777777777,0.0582777777777777,0.0606555555555555,0.0591555555555555,0.0534555555555555,0.0486944444444444,0.0471722222222222,0.0453333333333333,0.0472388888888888,0.0444944444444444
DM-13-01-04-03P,1.870467741935484,2.238827777777778,2.5249944444444448,2.6759,2.715144444444444,2.959105555555555,2.5658722222222226,2.1134166666666667,1.908983333333333,1.9333888888888888,2.070683333333333,2.0017388888888887,2.0350944444444443,2.178783333333333,2.3529,2.430305555555555,2.492194444444445,2.4252644444444447,2.370965,2.259103055555556,2.0673661111111112,2.156011111111111,2.048532222222222,1.9623288888888888
DM-13-01-04-04P,1.501381720430108,1.8527944444444444,2.1284111111111117,2.2682333333333333,2.3069,2.518288888888889,2.0757277777777774,1.5824166666666666,1.3377222222222225,1.3390666666666668,1.4115611111111108,1.3416722222222222,1.42115,1.609272222222222,1.8063944444444449,1.8880055555555555,1.9125666666666663,1.844177777777778,1.806705555555556,1.7566444444444442,1.5992277777777777,1.7120777777777776,1.6602222222222225,1.6462666666666668
DM-13-01-04-05P,1.889467741935484,2.192044444444444,2.450705555555556,2.5900777777777773,2.7109166666666664,3.1912111111111106,3.156483333333333,2.905744444444444,2.714461111111112,2.6619308333333342,2.579005833333333,2.3775394444444444,2.4935391666666664,2.633831388888889,2.7919249999999995,2.857855555555556,2.9199888888888887,2.895794444444445,2.966083333333333,2.9946333333333333,2.8798388888888886,2.840094444444444,2.514766666666666,2.2887611111111115
DM-13-01-05-01P,3.088684833983221,3.378954304029304,3.6124731990231993,3.72931111111111,3.867333333333333,4.5632277777777785,5.085816666666669,5.31937222222222,5.229155555555556,5.217933333333335,5.030655555555556,4.565472222222223,4.361183333333333,4.41825,4.5001500000000005,4.522335714285713,4.700355555555556,4.961383333333333,5.092850000000001,5.038866666666667,4.936055555555556,4.694716666666666,4.107516666666667,3.48341043956044
DM-13-01-05-02P,1.4082741935483871,1.6031333333333335,1.7660499999999997,1.8527722222222216,1.9361666666666664,2.3879277777777776,2.7448166666666665,2.8837722222222224,2.776405555555556,2.750094444444444,2.619383333333334,2.320494444444445,2.1806666666666663,2.2038222222222217,2.265511111111112,2.2854833333333326,2.398805555555556,2.5813,2.6650722222222223,2.6326111111111112,2.561372222222223,2.4230222222222224,2.064194444444444,1.6890388888888894
DM-13-01-06-01P,2.421182795698924,2.7200777777777767,2.963588888888889,3.0934944444444445,3.2264444444444447,3.875344444444445,4.238577777777779,4.298305555555555,4.134905555555554,4.105644444444445,3.948555555555556,3.531805555555556,3.465955555555555,3.592677777777777,3.737722222222222,3.788577777777778,3.9157166666666674,4.091616666666665,4.233427777777778,4.235411111111111,4.122511111111112,3.958294444444445,3.369488888888889,2.845477777777778
DM-13-01-06-02P,2.806322580645161,3.0991500000000003,3.343005555555555,3.471744444444444,3.61815,4.333794444444445,4.802300000000001,4.936383333333333,4.7847888888888885,4.739983333333333,4.547894444444444,4.076116666666668,3.974105555555555,4.088394444444444,4.214549999999999,4.260594444444445,4.417438888888888,4.6435,4.813750000000001,4.809216666666666,4.692161111111113,4.501333333333333,3.840955555555555,3.255255555555556
DM-13-01-07-01P,2.8710483870967742,3.1596611111111117,3.4121111111111118,3.548538888888889,3.6776277777777775,4.273305555555555,4.553299999999999,4.542561111111112,4.384277777777778,4.343172222222221,4.217105555555556,3.844144444444445,3.7969222222222223,3.9071833333333337,4.0314,4.074716666666666,4.1995,4.345633333333333,4.482349999999999,4.4888,4.379522222222223,4.251250000000001,3.7374666666666654,3.292166666666667
DM-13-02-01-01P,4.538784677419356,4.554530000000001,4.598037500000001,4.650944999999998,4.686505,5.4329375,6.327474999999999,7.279852500000003,7.787919999999997,7.8358899999999965,7.907140000000001,7.355947500000003,6.1987975,5.635942499999997,5.620165000000001,5.552532500000001,5.465602499999998,5.883752500000001,6.583224999999999,6.966424999999997,6.967930000000001,6.9697800000000045,6.511054999999999,5.763067500000001
DM-13-02-01-02P,2.937960215053764,3.2193329365079357,3.428469444444445,3.5384944444444435,3.7042611111111112,4.7835777777777775,5.962661111111112,6.670077777777778,6.642733333333333,6.599833333333332,6.254277777777777,5.402566666666667,4.980083333333334,5.002127777777778,5.074811111111112,5.100250000000001,5.406466666666668,5.969183333333332,6.319083333333333,6.2701777777777785,6.154861111111107,5.76141111111111,4.688466666666667,3.5862880341880343
DM-13-02-01-03P,3.0952299817876345,3.3621719112499995,3.5511343467063488,3.630124157261904,3.870108787460318,5.104454915873016,6.431445345925925,7.134860731547619,7.117713175238095,7.078381145,6.616347233333333,5.681011683888891,5.283873598452382,5.3161598012698414,5.371843687761906,5.394501839682539,5.786192869761906,6.433701074484128,6.770064958531747,6.721992245,6.643609606349205,6.077499545912698,4.873840832222224,3.6164591735317457
DM-13-02-02-01P,2.213387096774194,2.4856245421245413,2.701490033577533,2.8119919108669107,2.9717683150183154,3.93828482905983,4.894923412698415,5.401722222222221,5.369111111111112,5.335644444444444,5.0297865079365085,4.303283333333331,3.955372222222222,3.9981166666666654,4.071527777777777,4.098749206349206,4.3877611111111126,4.814611111111111,5.040333333333334,4.996105555555556,4.9018500000000005,4.536461111111112,3.6538547619047614,2.713563095238095
DM-13-02-03-01P,1.897876344086021,2.0762111111111112,2.2275343406593406,2.309927777777778,2.4032111111111107,2.9577722222222222,3.486866666666666,3.760833333333333,3.699233333333333,3.6796722222222233,3.537088888888889,3.131511111111111,2.930561111111111,2.9654166666666657,3.0228000000000006,3.0411500000000014,3.196855555555556,3.442550000000001,3.584561111111111,3.5546888888888883,3.4781444444444456,3.29225,2.775888888888889,2.2369444444444446
DM-13-02-03-02P,1.8976674731182803,2.159514166666667,2.400408968253968,2.52035,2.6720143162393155,3.5879460317460325,4.495066666666668,4.98113888888889,4.906249999999999,4.870177777777777,4.628016666666667,3.9384888888888887,3.596794444444444,3.650877777777778,3.733161111111111,3.749683333333332,4.011472222222222,4.442461111111112,4.693761111111112,4.64745,4.538433333333335,4.209783333333334,3.329832142857144,2.435078098290598
DM-13-02-04-01P,2.6040234550395835,2.852998451548451,3.0897382853257853,3.2115901626151624,3.3927305500055502,4.312007190263441,5.451328282828284,6.065377733377734,6.101264087301587,6.104716922429422,5.913709125596626,5.31530248038998,4.9441772588522594,4.909680615218115,4.929044608169608,4.93409521034521,5.099841210178711,5.212767248029749,5.177145394882895,5.059751903651902,4.92087177822178,4.5696667429792415,4.019147288822289,3.350014400876901
DM-13-02-04-02P,3.1340951612903223,3.014987500000001,3.197900000000001,3.268497500000001,3.7359050000000007,6.3318774999999965,8.718600000000002,9.208162500000002,9.315255,9.364019999999991,8.104325,5.5142725000000015,4.179025000000001,4.120837499999999,4.241835,4.2324600000000006,5.789280000000002,8.274855000000004,8.644547499999998,8.431384999999997,8.243189999999995,8.410244999999996,7.3078,5.35736
